DateTime,CustomerID,AgeGroup,Gender,Country,ProductCategory,CampaignID,AdPlatform,Impressions,Clicks,Conversions,ConversionValue
5/11/2023 19:00,2025,55+,Other,UK,Smartphones,195,Facebook,5,0,0,0
21-09-2023 08:00,4359,55+,Male,France,Home Entertainment,144,Facebook,7,0,0,0
29-03-2023 17:00,6257,18-24,Male,Australia,Smartphones,154,Twitter,9,0,0,0
13-01-2023 19:00,6736,35-44,Female,Germany,Smartphones,111,Twitter,4,1,1,372
19-11-2023 09:00,8679,35-44,Other,France,Laptops,147,Google,5,0,0,0
20-05-2023 23:00,3951,25-34,Other,Australia,Laptops,158,Twitter,3,1,1,171
13-05-2023 08:00,9921,25-34,Male,Australia,Smartphones,173,Twitter,7,0,0,0
22-02-2023 03:00,8389,25-34,Other,UK,Accessories,169,Facebook,1,1,0,0
12/8/2023 14:00,3555,55+,Other,France,Laptops,136,Facebook,8,0,0,0
5/3/2023 5:00,2150,25-34,Female,France,Laptops,181,Instagram,3,1,1,250
17-09-2023 10:00,2735,18-24,Other,USA,Accessories,130,Twitter,4,1,1,253
10/8/2023 1:00,8931,35-44,Other,Australia,Laptops,198,Facebook,4,0,0,0
2/9/2023 13:00,2038,25-34,Other,France,Wearables,102,Facebook,7,0,0,0
1/12/2023 23:00,7369,18-24,Male,Australia,Wearables,168,Google,7,1,0,0
23-07-2023 19:00,8127,45-54,Male,Canada,Home Entertainment,197,Google,4,0,0,0
28-07-2023 00:00,3912,25-34,Female,Canada,Smartphones,158,Twitter,6,0,0,0
23-03-2023 17:00,5840,55+,Male,Germany,Laptops,132,Google,8,0,0,0
30-04-2023 07:00,2242,25-34,Male,France,Laptops,135,Instagram,4,0,0,0
3/10/2023 3:00,9964,25-34,Male,Germany,Smartphones,173,Facebook,1,1,0,0
10/7/2023 7:00,9098,18-24,Male,UK,Home Entertainment,102,Google,7,0,0,0
29-09-2023 09:00,4412,25-34,Female,Australia,Smartphones,174,Google,2,0,0,0
16-06-2023 21:00,3499,25-34,Other,UK,Laptops,102,Google,3,0,0,0
8/1/2023 15:00,8160,35-44,Other,USA,Smartphones,191,Twitter,8,0,0,0
20-11-2023 03:00,7110,18-24,Other,USA,Accessories,158,Google,2,0,0,0
20-05-2023 22:00,4545,35-44,Female,France,Accessories,153,Instagram,2,1,0,0
3/10/2023 15:00,2213,25-34,Male,France,Wearables,127,Facebook,4,0,0,0
11/10/2023 5:00,1418,25-34,Female,Germany,Laptops,108,Facebook,6,1,1,66
30-12-2023 16:00,5960,18-24,Female,Germany,Wearables,125,Google,2,0,0,0
16-11-2023 22:00,1788,18-24,Female,France,Laptops,128,Google,9,1,0,0
26-08-2023 10:00,2871,35-44,Other,France,Wearables,109,Instagram,2,1,1,433
23-02-2023 01:00,3025,35-44,Male,USA,Smartphones,126,Instagram,9,0,0,0
5/10/2023 5:00,7264,25-34,Other,USA,Laptops,162,Google,7,0,0,0
15-02-2023 16:00,3446,18-24,Female,USA,Smartphones,161,Instagram,3,0,0,0
30-11-2023 10:00,8429,45-54,Female,France,Wearables,195,Facebook,9,1,0,0
26-06-2023 23:00,5823,35-44,Other,Germany,Smartphones,117,Google,9,0,0,0
10/8/2023 10:00,9752,18-24,Other,Canada,Smartphones,152,Instagram,6,1,0,0
20-05-2023 18:00,3651,25-34,Other,Canada,Home Entertainment,181,Facebook,2,1,1,90
12/1/2023 6:00,1539,18-24,Male,Germany,Laptops,185,Facebook,7,0,0,0
19-02-2023 10:00,7499,45-54,Other,Germany,Home Entertainment,116,Google,4,0,0,0
20-09-2023 17:00,5755,25-34,Male,Germany,Laptops,148,Facebook,4,0,0,0
10/4/2023 22:00,6959,25-34,Male,USA,Accessories,188,Google,7,1,0,0
19-10-2023 11:00,4289,35-44,Other,UK,Accessories,125,Google,5,1,1,479
1/11/2023 3:00,6546,35-44,Female,France,Smartphones,104,Google,1,1,0,0
24-06-2023 06:00,3758,35-44,Female,USA,Smartphones,172,Facebook,3,0,0,0
3/4/2023 22:00,6311,45-54,Male,Canada,Accessories,143,Facebook,7,1,0,0
29-09-2023 07:00,5107,25-34,Male,France,Laptops,123,Google,9,1,0,0
6/1/2023 8:00,2895,18-24,Male,Germany,Wearables,156,Facebook,9,0,0,0
3/6/2023 0:00,3500,18-24,Female,Australia,Smartphones,106,Google,7,0,0,0
18-07-2023 13:00,3829,45-54,Male,Canada,Laptops,119,Twitter,5,0,0,0
15-06-2023 10:00,1047,18-24,Male,Germany,Smartphones,155,Instagram,4,1,0,0
11/11/2023 9:00,3364,35-44,Female,Australia,Accessories,171,Instagram,9,1,0,0
20-08-2023 08:00,6666,18-24,Other,Germany,Wearables,118,Google,6,1,0,0
27-01-2023 03:00,7458,55+,Female,Germany,Smartphones,198,Twitter,2,0,0,0
2/10/2023 13:00,9945,18-24,Other,France,Laptops,163,Twitter,3,0,0,0
27-03-2023 04:00,9177,25-34,Other,Canada,Laptops,142,Facebook,7,1,0,0
8/4/2023 13:00,8630,35-44,Male,Canada,Wearables,143,Google,4,1,0,0
3/9/2023 4:00,8931,35-44,Male,Germany,Accessories,124,Facebook,7,1,1,307
8/12/2023 1:00,8058,25-34,Other,USA,Smartphones,116,Google,5,0,0,0
11/1/2023 9:00,3802,35-44,Male,UK,Home Entertainment,138,Facebook,1,0,0,0
2/5/2023 21:00,9594,55+,Other,Australia,Home Entertainment,124,Twitter,3,1,0,0
30-07-2023 03:00,3086,18-24,Male,USA,Accessories,198,Instagram,9,0,0,0
10/2/2023 14:00,7724,18-24,Female,France,Wearables,138,Google,4,0,0,0
27-10-2023 16:00,7155,25-34,Other,Australia,Smartphones,138,Google,5,1,0,0
22-04-2023 08:00,2149,25-34,Other,UK,Smartphones,158,Twitter,2,1,1,174
31-10-2023 07:00,1062,25-34,Male,USA,Wearables,165,Google,8,1,0,0
10/11/2023 19:00,4153,25-34,Female,Australia,Smartphones,115,Instagram,1,0,0,0
27-12-2023 22:00,6938,35-44,Male,Canada,Smartphones,152,Google,4,1,1,337
24-03-2023 19:00,1751,25-34,Female,USA,Accessories,177,Facebook,6,1,0,0
4/1/2023 18:00,8776,25-34,Male,Germany,Smartphones,128,Instagram,8,0,0,0
30-12-2023 09:00,9849,25-34,Other,France,Smartphones,165,Google,4,0,0,0
19-06-2023 03:00,1700,45-54,Female,USA,Smartphones,109,Facebook,2,1,0,0
26-04-2023 13:00,2540,35-44,Female,Australia,Laptops,101,Facebook,4,0,0,0
16-12-2023 07:00,4032,25-34,Male,USA,Accessories,190,Facebook,1,1,0,0
5/11/2023 17:00,7167,55+,Female,Australia,Smartphones,112,Google,8,0,0,0
5/7/2023 0:00,7364,35-44,Male,UK,Laptops,153,Facebook,9,0,0,0
3/11/2023 3:00,2983,18-24,Female,Germany,Smartphones,101,Twitter,3,0,0,0
12/2/2023 0:00,9506,35-44,Male,UK,Smartphones,141,Google,8,1,1,467
7/6/2023 15:00,6796,55+,Male,France,Smartphones,113,Google,9,1,0,0
4/10/2023 22:00,8648,25-34,Male,France,Smartphones,180,Google,8,1,0,0
29-06-2023 02:00,8894,35-44,Other,Australia,Smartphones,150,Google,2,1,0,0
14-07-2023 12:00,3314,18-24,Female,Germany,Wearables,148,Google,2,1,1,401
28-06-2023 15:00,8959,18-24,Other,UK,Home Entertainment,137,Facebook,4,0,0,0
27-03-2023 12:00,2649,35-44,Other,Germany,Accessories,199,Facebook,1,1,0,0
8/9/2023 9:00,8700,25-34,Other,UK,Smartphones,133,Instagram,3,1,1,125
13-03-2023 12:00,7900,25-34,Other,Australia,Accessories,128,Facebook,4,0,0,0
13-01-2023 22:00,4800,25-34,Female,Australia,Accessories,163,Twitter,2,1,0,0
9/7/2023 2:00,3478,25-34,Female,Australia,Smartphones,122,Instagram,7,1,0,0
22-02-2023 12:00,8054,18-24,Other,Canada,Smartphones,122,Facebook,3,1,0,0
13-06-2023 20:00,7059,18-24,Female,Germany,Laptops,115,Facebook,7,0,0,0
25-01-2023 08:00,9433,25-34,Female,France,Laptops,143,Instagram,7,0,0,0
14-11-2023 08:00,7209,25-34,Male,UK,Laptops,159,Instagram,9,1,0,0
23-12-2023 07:00,8115,45-54,Female,Canada,Smartphones,170,Facebook,4,1,0,0
30-04-2023 10:00,3256,25-34,Other,France,Laptops,164,Google,4,0,0,0
3/9/2023 18:00,4368,35-44,Female,UK,Accessories,118,Facebook,1,1,1,189
25-03-2023 19:00,8387,25-34,Other,Canada,Laptops,144,Instagram,6,0,0,0
18-09-2023 11:00,9558,25-34,Female,France,Smartphones,196,Facebook,6,0,0,0
25-07-2023 19:00,3827,35-44,Other,France,Wearables,197,Twitter,7,0,0,0
16-06-2023 22:00,3487,25-34,Female,Canada,Laptops,100,Instagram,9,0,0,0
9/3/2023 17:00,4603,25-34,Female,France,Laptops,111,Facebook,9,1,0,0
7/2/2023 2:00,4521,25-34,Female,UK,Laptops,124,Google,5,1,0,0
11/9/2023 6:00,5517,45-54,Other,UK,Smartphones,186,Google,2,0,0,0
21-10-2023 04:00,2643,35-44,Male,France,Accessories,188,Facebook,1,1,0,0
15-06-2023 01:00,2212,55+,Other,USA,Smartphones,194,Google,2,1,0,0
15-04-2023 08:00,8345,45-54,Female,Australia,Wearables,187,Google,2,0,0,0
8/6/2023 14:00,5703,35-44,Other,Canada,Laptops,109,Google,1,0,0,0
12/9/2023 4:00,6434,18-24,Female,USA,Wearables,165,Facebook,8,0,0,0
13-03-2023 15:00,1019,25-34,Female,UK,Home Entertainment,132,Instagram,3,1,0,0
6/10/2023 14:00,1675,25-34,Male,France,Laptops,186,Google,8,0,0,0
8/3/2023 3:00,5477,18-24,Female,Germany,Smartphones,101,Facebook,6,0,0,0
19-10-2023 16:00,1608,35-44,Female,Germany,Laptops,103,Google,1,0,0,0
7/2/2023 8:00,7286,55+,Female,Australia,Smartphones,122,Google,7,0,0,0
20-08-2023 14:00,1061,45-54,Male,USA,Laptops,140,Instagram,3,1,1,99
19-12-2023 21:00,2154,35-44,Other,USA,Laptops,137,Facebook,9,1,1,379
13-07-2023 15:00,4716,35-44,Male,USA,Laptops,186,Facebook,9,1,0,0
12/4/2023 8:00,6242,45-54,Other,UK,Laptops,155,Twitter,4,0,0,0
12/6/2023 16:00,6559,25-34,Female,Australia,Accessories,175,Google,2,1,1,140
12/10/2023 21:00,6022,25-34,Other,Australia,Smartphones,143,Instagram,9,1,0,0
2/3/2023 9:00,7485,35-44,Other,UK,Smartphones,163,Facebook,5,0,0,0
7/7/2023 12:00,2442,25-34,Other,Australia,Smartphones,123,Facebook,8,0,0,0
16-08-2023 06:00,2653,45-54,Other,France,Accessories,192,Google,9,0,0,0
21-06-2023 13:00,3502,25-34,Female,UK,Wearables,140,Instagram,1,1,1,386
26-03-2023 12:00,4269,25-34,Male,France,Accessories,127,Google,3,1,0,0
13-10-2023 05:00,1281,18-24,Other,France,Home Entertainment,161,Facebook,7,0,0,0
6/6/2023 14:00,4403,35-44,Female,USA,Smartphones,114,Instagram,2,1,0,0
4/9/2023 0:00,2235,25-34,Female,Germany,Laptops,161,Facebook,4,0,0,0
12/7/2023 16:00,5760,25-34,Female,USA,Wearables,109,Facebook,4,1,0,0
7/1/2023 21:00,7940,18-24,Female,UK,Laptops,197,Google,7,0,0,0
11/7/2023 7:00,1785,35-44,Other,Canada,Wearables,128,Instagram,2,0,0,0
25-01-2023 13:00,4194,25-34,Male,UK,Accessories,130,Facebook,8,0,0,0
8/7/2023 12:00,5789,35-44,Female,Germany,Home Entertainment,162,Facebook,8,0,0,0
28-04-2023 13:00,4775,25-34,Male,UK,Laptops,186,Facebook,6,1,0,0
29-09-2023 05:00,6350,45-54,Male,Germany,Laptops,117,Google,4,0,0,0
17-11-2023 13:00,1533,45-54,Male,Canada,Smartphones,106,Facebook,2,0,0,0
3/1/2023 23:00,9593,25-34,Female,Canada,Smartphones,126,Facebook,3,0,0,0
30-05-2023 04:00,4663,18-24,Female,Australia,Wearables,108,Facebook,3,0,0,0
28-11-2023 18:00,1129,25-34,Female,France,Laptops,119,Google,3,1,1,109
12/1/2023 4:00,3959,35-44,Male,UK,Accessories,184,Instagram,4,0,0,0
13-04-2023 14:00,2858,25-34,Female,France,Wearables,191,Instagram,7,0,0,0
12/2/2023 7:00,4649,45-54,Female,USA,Laptops,149,Google,9,0,0,0
29-11-2023 16:00,4097,55+,Male,USA,Home Entertainment,160,Facebook,4,1,1,393
17-01-2023 22:00,4512,35-44,Female,USA,Home Entertainment,166,Google,7,0,0,0
4/11/2023 16:00,5860,35-44,Other,Australia,Accessories,173,Google,6,0,0,0
10/9/2023 1:00,9833,18-24,Other,USA,Home Entertainment,116,Facebook,9,1,1,282
15-09-2023 01:00,1723,25-34,Other,USA,Smartphones,198,Google,8,0,0,0
29-11-2023 14:00,1737,25-34,Other,UK,Smartphones,120,Facebook,2,1,0,0
11/2/2023 1:00,2299,25-34,Male,France,Smartphones,172,Instagram,3,0,0,0
6/7/2023 21:00,4480,35-44,Female,France,Home Entertainment,180,Facebook,6,0,0,0
20-04-2023 02:00,1339,25-34,Other,Germany,Accessories,131,Google,5,1,0,0
20-09-2023 01:00,1152,25-34,Other,USA,Home Entertainment,147,Facebook,2,0,0,0
16-10-2023 16:00,6684,18-24,Female,Canada,Smartphones,137,Facebook,2,1,0,0
12/8/2023 16:00,4051,18-24,Male,Germany,Smartphones,127,Twitter,5,0,0,0
12/7/2023 13:00,1426,25-34,Other,Germany,Laptops,181,Facebook,5,0,0,0
12/11/2023 6:00,8146,18-24,Female,UK,Smartphones,159,Instagram,1,1,0,0
14-07-2023 14:00,9125,18-24,Female,Germany,Wearables,169,Twitter,3,0,0,0
16-11-2023 02:00,7347,45-54,Other,Canada,Laptops,157,Facebook,9,1,1,427
11/2/2023 19:00,3372,25-34,Other,France,Wearables,169,Google,3,0,0,0
9/11/2023 16:00,9126,55+,Female,Germany,Laptops,180,Instagram,6,1,0,0
13-04-2023 18:00,1949,18-24,Female,UK,Laptops,152,Instagram,6,1,0,0
22-03-2023 19:00,8695,55+,Other,USA,Accessories,109,Instagram,2,0,0,0
10/3/2023 3:00,2373,35-44,Other,Canada,Laptops,101,Twitter,7,1,0,0
4/12/2023 7:00,8082,35-44,Other,USA,Home Entertainment,196,Google,9,0,0,0
19-09-2023 01:00,3482,45-54,Other,Australia,Laptops,124,Google,9,0,0,0
20-03-2023 23:00,8593,35-44,Male,Germany,Laptops,137,Facebook,8,0,0,0
29-09-2023 20:00,1370,18-24,Female,France,Accessories,100,Facebook,5,0,0,0
14-02-2023 17:00,8837,55+,Other,UK,Accessories,179,Instagram,8,1,1,284
5/8/2023 0:00,3296,45-54,Female,Canada,Home Entertainment,189,Google,9,0,0,0
11/4/2023 2:00,8034,25-34,Other,France,Wearables,175,Facebook,1,1,0,0
23-07-2023 23:00,7324,18-24,Male,Canada,Smartphones,172,Twitter,1,0,0,0
2/11/2023 11:00,8142,45-54,Female,UK,Smartphones,112,Google,5,1,0,0
23-03-2023 12:00,8028,25-34,Male,UK,Smartphones,170,Google,7,1,0,0
20-10-2023 15:00,7479,25-34,Female,Germany,Laptops,100,Facebook,9,1,1,162
12/6/2023 19:00,5145,55+,Male,Canada,Laptops,130,Google,9,1,1,356
3/2/2023 15:00,5021,18-24,Other,Australia,Accessories,198,Google,3,0,0,0
16-12-2023 02:00,3364,18-24,Other,Australia,Wearables,187,Google,1,1,0,0
21-07-2023 03:00,6230,25-34,Male,Germany,Home Entertainment,166,Google,3,0,0,0
8/7/2023 12:00,6970,25-34,Other,Canada,Laptops,155,Google,8,1,1,185
6/4/2023 4:00,9954,25-34,Male,Canada,Laptops,118,Google,7,0,0,0
10/8/2023 9:00,8300,18-24,Male,USA,Accessories,103,Instagram,5,0,0,0
1/2/2023 13:00,7755,35-44,Female,Germany,Accessories,127,Facebook,9,1,0,0
23-07-2023 15:00,2004,25-34,Male,Canada,Smartphones,143,Instagram,4,1,0,0
10/6/2023 14:00,8057,45-54,Female,Canada,Smartphones,129,Google,6,1,0,0
29-05-2023 06:00,4755,35-44,Male,UK,Wearables,135,Google,5,0,0,0
10/2/2023 1:00,3846,25-34,Female,USA,Accessories,152,Google,6,1,1,91
10/6/2023 7:00,7262,35-44,Female,Australia,Accessories,158,Google,4,0,0,0
8/10/2023 6:00,9541,25-34,Other,Australia,Wearables,167,Instagram,3,1,0,0
29-05-2023 23:00,3964,25-34,Female,UK,Smartphones,186,Google,5,1,0,0
11/4/2023 18:00,9878,18-24,Female,Germany,Laptops,174,Google,5,0,0,0
24-06-2023 22:00,5637,25-34,Male,Australia,Smartphones,103,Instagram,2,0,0,0
11/2/2023 17:00,3755,45-54,Female,Germany,Accessories,110,Instagram,4,0,0,0
7/8/2023 12:00,4624,35-44,Other,Canada,Smartphones,152,Google,3,1,0,0
24-10-2023 15:00,3732,25-34,Male,France,Accessories,187,Facebook,7,0,0,0
19-06-2023 10:00,7473,45-54,Female,UK,Laptops,153,Facebook,5,1,0,0
29-04-2023 13:00,7351,25-34,Male,Germany,Laptops,183,Google,6,1,1,422
10/8/2023 12:00,2693,55+,Male,Canada,Wearables,144,Google,7,1,0,0
18-01-2023 14:00,1684,25-34,Male,Canada,Laptops,116,Instagram,2,1,0,0
7/10/2023 19:00,3919,35-44,Male,UK,Smartphones,163,Google,4,1,0,0
27-06-2023 18:00,8166,18-24,Male,Australia,Wearables,157,Facebook,6,1,0,0
11/11/2023 13:00,4756,35-44,Female,Canada,Accessories,112,Instagram,3,0,0,0
21-09-2023 04:00,6454,25-34,Male,USA,Laptops,180,Google,6,0,0,0
23-04-2023 22:00,4283,18-24,Male,Australia,Laptops,150,Google,1,0,0,0
27-12-2023 04:00,5691,18-24,Other,France,Laptops,151,Instagram,8,1,0,0
3/12/2023 5:00,7828,25-34,Other,UK,Accessories,114,Facebook,5,0,0,0
11/3/2023 1:00,8350,25-34,Male,UK,Smartphones,103,Facebook,1,0,0,0
16-04-2023 21:00,2156,35-44,Female,UK,Wearables,181,Facebook,1,1,0,0
9/10/2023 19:00,4061,25-34,Other,Canada,Accessories,108,Google,3,0,0,0
9/5/2023 3:00,8157,45-54,Other,Canada,Laptops,166,Instagram,6,0,0,0
12/5/2023 20:00,6919,18-24,Male,UK,Accessories,190,Google,2,1,1,378
27-03-2023 13:00,6893,18-24,Female,UK,Smartphones,181,Google,8,1,1,76
20-12-2023 07:00,5445,18-24,Female,USA,Smartphones,180,Facebook,7,0,0,0
28-08-2023 01:00,7436,18-24,Other,Germany,Laptops,173,Instagram,2,1,0,0
15-05-2023 01:00,2292,35-44,Other,Australia,Smartphones,156,Instagram,1,0,0,0
2/3/2023 7:00,8902,25-34,Other,Australia,Accessories,128,Google,7,1,1,467
8/9/2023 9:00,3067,35-44,Other,USA,Wearables,146,Instagram,7,1,0,0
26-01-2023 07:00,2979,35-44,Other,UK,Home Entertainment,104,Facebook,3,1,0,0
9/7/2023 16:00,2736,25-34,Male,Canada,Wearables,169,Facebook,8,0,0,0
15-03-2023 12:00,2918,25-34,Male,Canada,Home Entertainment,163,Twitter,8,1,1,142
22-04-2023 07:00,1700,25-34,Male,UK,Smartphones,158,Google,5,1,0,0
29-09-2023 15:00,5046,35-44,Other,Germany,Accessories,134,Facebook,7,0,0,0
15-06-2023 02:00,3073,25-34,Male,France,Smartphones,104,Facebook,3,1,1,385
13-05-2023 09:00,5661,25-34,Other,France,Smartphones,149,Google,6,1,0,0
5/6/2023 2:00,1394,35-44,Female,USA,Accessories,159,Instagram,3,0,0,0
24-07-2023 10:00,4048,55+,Female,Australia,Smartphones,114,Facebook,9,1,0,0
30-10-2023 15:00,4452,45-54,Male,Germany,Smartphones,190,Facebook,7,1,0,0
30-07-2023 14:00,1522,25-34,Female,France,Laptops,196,Facebook,1,0,0,0
3/2/2023 16:00,9741,35-44,Female,Germany,Smartphones,123,Facebook,8,1,0,0
31-01-2023 05:00,2468,25-34,Female,Canada,Smartphones,120,Facebook,9,1,0,0
17-11-2023 21:00,7230,25-34,Male,Canada,Smartphones,101,Google,2,0,0,0
20-02-2023 16:00,9116,35-44,Female,Germany,Smartphones,182,Google,1,0,0,0
18-06-2023 19:00,7811,45-54,Male,UK,Wearables,144,Google,4,0,0,0
2/4/2023 13:00,2421,18-24,Other,France,Smartphones,181,Instagram,9,0,0,0
27-04-2023 22:00,8987,18-24,Other,France,Smartphones,109,Instagram,6,1,1,60
10/2/2023 12:00,1285,25-34,Male,Canada,Smartphones,144,Facebook,8,0,0,0
23-08-2023 18:00,3745,35-44,Male,Australia,Smartphones,136,Twitter,7,1,0,0
8/11/2023 19:00,8108,35-44,Female,USA,Smartphones,122,Google,5,1,0,0
30-03-2023 11:00,5464,18-24,Other,France,Accessories,144,Instagram,5,1,1,265
10/1/2023 8:00,2445,35-44,Female,Canada,Home Entertainment,140,Google,6,1,0,0
17-03-2023 14:00,6837,25-34,Other,Canada,Accessories,164,Google,6,1,0,0
16-02-2023 02:00,2466,18-24,Female,Germany,Wearables,160,Google,5,0,0,0
6/1/2023 4:00,8167,45-54,Female,Germany,Wearables,105,Facebook,8,1,1,166
16-05-2023 06:00,9479,25-34,Other,Australia,Smartphones,164,Instagram,3,0,0,0
3/5/2023 3:00,5426,45-54,Female,Germany,Accessories,117,Instagram,9,0,0,0
4/5/2023 19:00,6932,25-34,Other,USA,Wearables,190,Facebook,5,0,0,0
26-03-2023 01:00,2178,35-44,Male,France,Smartphones,139,Google,9,1,0,0
5/11/2023 23:00,3551,45-54,Female,USA,Home Entertainment,137,Google,5,1,1,300
11/4/2023 15:00,5370,25-34,Other,USA,Home Entertainment,144,Twitter,3,1,0,0
10/5/2023 0:00,7322,45-54,Other,Germany,Accessories,116,Google,9,1,1,172
9/3/2023 1:00,5862,25-34,Female,Australia,Laptops,189,Instagram,2,0,0,0
30-01-2023 21:00,6855,18-24,Other,Canada,Laptops,112,Google,5,0,0,0
29-05-2023 09:00,2203,35-44,Female,UK,Accessories,109,Google,3,1,0,0
10/10/2023 14:00,8349,25-34,Female,Canada,Smartphones,189,Google,7,1,0,0
13-02-2023 16:00,7386,55+,Male,Canada,Laptops,130,Google,4,1,1,274
13-12-2023 03:00,2119,45-54,Male,Canada,Smartphones,186,Facebook,8,1,1,55
26-11-2023 09:00,9388,18-24,Male,Canada,Accessories,149,Google,1,1,0,0
21-08-2023 10:00,4975,55+,Female,USA,Accessories,183,Twitter,5,0,0,0
9/3/2023 12:00,9717,25-34,Female,Germany,Accessories,122,Google,8,1,1,459
30-09-2023 20:00,2292,25-34,Other,Germany,Smartphones,144,Instagram,2,0,0,0
4/11/2023 13:00,4655,18-24,Male,Canada,Home Entertainment,190,Facebook,6,1,0,0
19-07-2023 04:00,5786,18-24,Male,UK,Laptops,178,Google,7,0,0,0
8/6/2023 0:00,3217,25-34,Other,France,Accessories,137,Google,6,1,0,0
3/5/2023 13:00,7590,18-24,Male,Canada,Laptops,110,Facebook,3,0,0,0
26-08-2023 07:00,2017,25-34,Male,Canada,Laptops,107,Google,6,1,0,0
24-09-2023 17:00,6176,25-34,Male,UK,Home Entertainment,177,Facebook,7,0,0,0
16-09-2023 05:00,4590,35-44,Other,USA,Accessories,112,Facebook,3,1,0,0
16-08-2023 02:00,9239,25-34,Male,Canada,Laptops,185,Facebook,2,1,0,0
18-12-2023 08:00,7176,25-34,Female,UK,Wearables,133,Facebook,3,0,0,0
2/9/2023 18:00,7647,25-34,Male,USA,Smartphones,164,Google,1,0,0,0
6/3/2023 17:00,5722,25-34,Female,USA,Smartphones,195,Instagram,7,1,0,0
12/2/2023 4:00,7015,25-34,Male,Australia,Laptops,174,Google,4,1,0,0
16-12-2023 02:00,6122,25-34,Female,Australia,Smartphones,109,Google,3,1,0,0
20-03-2023 09:00,8683,18-24,Male,Australia,Smartphones,193,Google,6,1,0,0
11/10/2023 7:00,3089,25-34,Female,Canada,Laptops,175,Google,3,1,0,0
11/7/2023 2:00,3056,25-34,Female,USA,Accessories,197,Facebook,3,1,0,0
26-12-2023 06:00,4680,18-24,Male,Canada,Laptops,188,Facebook,9,1,0,0
18-12-2023 06:00,5885,18-24,Other,Canada,Laptops,135,Google,2,0,0,0
26-09-2023 15:00,4114,55+,Male,Germany,Laptops,103,Google,5,1,0,0
8/4/2023 17:00,8383,25-34,Other,France,Smartphones,120,Google,2,0,0,0
4/1/2023 3:00,2629,55+,Other,France,Wearables,160,Facebook,6,0,0,0
2/9/2023 21:00,2543,18-24,Other,Germany,Smartphones,193,Instagram,4,0,0,0
10/10/2023 17:00,8512,25-34,Other,Canada,Laptops,137,Facebook,7,1,0,0
25-07-2023 02:00,6769,35-44,Other,UK,Smartphones,175,Instagram,1,1,1,414
4/12/2023 2:00,2904,25-34,Other,USA,Home Entertainment,138,Google,8,1,0,0
8/4/2023 2:00,2436,25-34,Male,Germany,Laptops,188,Google,2,0,0,0
15-07-2023 06:00,6031,45-54,Female,Australia,Smartphones,153,Instagram,4,0,0,0
21-03-2023 06:00,4317,18-24,Female,Germany,Smartphones,161,Instagram,7,1,0,0
14-07-2023 14:00,5116,35-44,Male,Germany,Wearables,118,Facebook,8,0,0,0
25-10-2023 15:00,5552,45-54,Male,Germany,Laptops,101,Instagram,9,0,0,0
27-03-2023 19:00,6563,18-24,Male,France,Accessories,121,Facebook,5,1,0,0
6/1/2023 20:00,7123,25-34,Other,Canada,Accessories,193,Facebook,9,1,1,61
16-03-2023 13:00,4061,45-54,Other,Germany,Laptops,156,Facebook,9,0,0,0
1/1/2023 16:00,9089,25-34,Female,Germany,Wearables,199,Facebook,3,1,1,494
20-01-2023 08:00,9456,25-34,Male,Germany,Smartphones,102,Facebook,7,1,1,468
6/7/2023 7:00,4731,35-44,Female,UK,Home Entertainment,122,Google,8,0,0,0
18-03-2023 03:00,7327,25-34,Female,UK,Accessories,103,Twitter,1,1,1,347
29-12-2023 23:00,4317,35-44,Other,USA,Wearables,127,Twitter,5,1,0,0
6/9/2023 4:00,3046,18-24,Other,Canada,Smartphones,177,Google,1,0,0,0
4/1/2023 17:00,4144,18-24,Female,Germany,Smartphones,169,Facebook,3,1,0,0
20-07-2023 15:00,4221,18-24,Other,USA,Smartphones,169,Instagram,2,0,0,0
29-04-2023 19:00,6064,18-24,Other,Australia,Accessories,140,Google,2,1,0,0
29-04-2023 11:00,1722,18-24,Other,USA,Smartphones,136,Google,4,1,0,0
30-09-2023 15:00,8775,25-34,Female,Australia,Home Entertainment,106,Facebook,5,1,0,0
3/9/2023 21:00,8564,55+,Female,Australia,Accessories,176,Google,1,1,0,0
10/2/2023 9:00,9275,18-24,Female,Canada,Wearables,100,Instagram,6,0,0,0
15-02-2023 14:00,5835,18-24,Male,UK,Accessories,187,Instagram,5,1,0,0
13-09-2023 04:00,4819,25-34,Female,Canada,Accessories,133,Instagram,4,0,0,0
3/11/2023 3:00,4364,18-24,Other,USA,Smartphones,151,Instagram,6,1,0,0
14-05-2023 03:00,7089,25-34,Female,Australia,Home Entertainment,109,Facebook,2,1,1,227
28-02-2023 12:00,5318,25-34,Male,Canada,Accessories,159,Google,8,0,0,0
17-10-2023 04:00,7936,18-24,Other,UK,Laptops,105,Google,6,0,0,0
28-06-2023 18:00,3780,55+,Female,USA,Wearables,167,Instagram,3,1,0,0
15-06-2023 22:00,8398,18-24,Female,Canada,Wearables,171,Instagram,4,1,0,0
20-08-2023 11:00,3452,45-54,Other,Germany,Smartphones,147,Google,2,0,0,0
28-11-2023 10:00,6288,25-34,Female,Germany,Home Entertainment,178,Instagram,4,1,0,0
16-07-2023 09:00,9520,18-24,Male,Canada,Laptops,144,Google,9,1,0,0
9/5/2023 20:00,1425,18-24,Other,Canada,Laptops,111,Google,4,1,1,448
23-06-2023 07:00,9961,25-34,Female,Australia,Smartphones,169,Google,8,1,1,436
